Code,Area_name,priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
E09000023,Lewisham,5991.685009,2020,2020/12/4,S,F,490000,SE146JJ,E09000023,{BA558B33-2590-76EF-E053-6B04A8C0B4B7},18087926,81.78,5,11,74,76,England and Wales: 1950-1966
E09000023,Lewisham,5992.366412,2020,2020/12/7,T,F,785000,SE232SS,E09000023,{BA558B32-19B5-76EF-E053-6B04A8C0B4B7},18063413,131,6,11,59,80,England and Wales: 1900-1929
E09000006,Bromley,5993.150685,2020,2020/12/11,S,F,437500,BR34AD,E09000006,{BC8936BB-E747-0E2C-E053-6C04A8C0DBF4},16483348,73,4,11,60,86,England and Wales: 1930-1949
E09000006,Bromley,5993.150685,2020,2020/12/4,T,F,437500,BR20DY,E09000006,{BC8936BB-E70A-0E2C-E053-6C04A8C0DBF4},16424075,73,3,11,58,80,England and Wales: before 1900
E09000004,Bexley,6000,2020,2020/12/21,S,F,480000,DA144PU,E09000004,{BA558B32-FF14-76EF-E053-6B04A8C0B4B7},16244592,80,4,11,59,83,England and Wales: 1950-1966
E09000022,Lambeth,6000,2020,2020/12/16,F,L,450000,SE115NN,E09000022,{BA558B33-245B-76EF-E053-6B04A8C0B4B7},17971491,75,4,12,75,85,England and Wales: 1930-1949
E09000031,Waltham Forest,6000,2020,2020/12/14,S,F,540000,E48AP,E09000031,{BA558B32-73E2-76EF-E053-6B04A8C0B4B7},18802108,90,4,12,71,87,England and Wales: 1930-1949
E09000029,Sutton,6000,2020,2020/12/11,T,F,408000,SM11QW,E09000029,{BC8936BB-DF61-0E2C-E053-6C04A8C0DBF4},18569583,68,3,11,59,86,England and Wales: 1900-1929
E09000017,Hillingdon,6000,2020,2020/12/11,S,F,420000,UB48LZ,E09000017,{BA558B32-D29B-76EF-E053-6B04A8C0B4B7},17531852,70,5,11,62,87,England and Wales: 1930-1949
E09000006,Bromley,6000,2020,2020/12/8,F,L,270000,BR20XB,E09000006,{BC8936BB-E8D7-0E2C-E053-6C04A8C0DBF4},16493123,45,2,12,63,69,England and Wales: 1967-1975
E09000005,Brent,6000,2020,2020/12/8,S,F,510000,HA39SB,E09000005,{BA558B32-D190-76EF-E053-6B04A8C0B4B7},16362762,85,4,11,51,87,England and Wales: 1900-1929
E09000006,Bromley,6000,2020,2020/12/7,F,L,360000,BR35YB,E09000006,{BA558B33-0329-76EF-E053-6B04A8C0B4B7},16519152,60,3,11,64,76,England and Wales: 1976-1982
E09000030,Tower Hamlets,6000,2020,2020/12/4,F,L,342000,E143UJ,E09000030,{BC8936BB-3194-0E2C-E053-6C04A8C0DBF4},18679869,57,2,11,83,84,England and Wales: 1983-1990
E09000029,Sutton,6000,2020,2020/12/4,S,F,582000,KT48UD,E09000029,{BA558B33-17F9-76EF-E053-6B04A8C0B4B7},18554397,97,6,11,55,81,England and Wales: 1930-1949
E09000026,Redbridge,6000,2020,2020/12/4,S,F,840000,IG80QF,E09000026,{BC8936BB-7B68-0E2C-E053-6C04A8C0DBF4},18324481,140,5,11,60,85,England and Wales: 1930-1949
E09000029,Sutton,6000,2020,2020/12/3,T,F,408000,SM52AE,E09000029,{BA558B33-0326-76EF-E053-6B04A8C0B4B7},18545985,68,4,12,73,86,England and Wales: 1996-2002
E09000029,Sutton,6005.586592,2020,2020/12/21,D,F,1075000,SM25QU,E09000029,{BC8936BB-F7A4-0E2C-E053-6C04A8C0DBF4},18600564,179,7,11,40,72,England and Wales: 1930-1949
E09000031,Waltham Forest,6009.433962,2020,2020/12/18,T,F,637000,E114PP,E09000031,{BC8936BB-C649-0E2C-E053-6C04A8C0DBF4},18786477,106,4,12,62,82,England and Wales: 1900-1929
E09000021,Kingston upon Thames,6013.513514,2020,2020/12/11,S,F,445000,KT91RP,E09000021,{BA558B33-00A2-76EF-E053-6B04A8C0B4B7},17814544,74,4,11,53,83,England and Wales: 1930-1949
E09000006,Bromley,6014.285714,2020,2020/12/1,S,F,631500,BR68ED,E09000006,{BA558B33-0217-76EF-E053-6B04A8C0B4B7},16436695,105,5,11,56,80,England and Wales: 1930-1949
E09000021,Kingston upon Thames,6015.625,2020,2020/12/16,T,F,770000,KT58AR,E09000021,{BC8936BB-EA6E-0E2C-E053-6C04A8C0DBF4},17853014,128,6,12,45,74,England and Wales: 1967-1975
E09000003,Barnet,6015.625,2020,2020/12/16,F,L,385000,N33BF,E09000003,{BC8936BB-30D1-0E2C-E053-6C04A8C0DBF4},16124183,64,,11,85,85,NO DATA!
E09000006,Bromley,6017.41573,2020,2020/12/15,S,F,535550,BR76JW,E09000006,{BC8936BB-E7A6-0E2C-E053-6C04A8C0DBF4},16448846,89,4,11,64,82,England and Wales: 1950-1966
E09000017,Hillingdon,6018.518519,2020,2020/12/15,T,F,325000,UB31RB,E09000017,{BA558B32-D718-76EF-E053-6B04A8C0B4B7},17480186,54,3,11,48,93,England and Wales: 1976-1982
E09000023,Lewisham,6018.518519,2020,2020/12/11,F,L,325000,SE84SG,E09000023,{BC8936BC-0862-0E2C-E053-6C04A8C0DBF4},18052907,54,3,11,57,62,England and Wales: 1930-1949
E09000003,Barnet,6020.408163,2020,2020/12/4,S,F,885000,N145LS,E09000003,{BC8936BB-8B2A-0E2C-E053-6C04A8C0DBF4},16159410,147,7,11,56,81,England and Wales: 1930-1949
E09000023,Lewisham,6021.89781,2020,2020/12/2,T,F,825000,SE41SE,E09000023,{BC8936BB-B43B-0E2C-E053-6C04A8C0DBF4},18042087,137,5,12,69,78,England and Wales: 1900-1929
E09000006,Bromley,6022.727273,2020,2020/12/18,T,F,530000,BR31JW,E09000006,{BA558B33-0129-76EF-E053-6B04A8C0B4B7},16513986,88,4,11,60,84,England and Wales: 1991-1995
E09000003,Barnet,6022.727273,2020,2020/12/4,F,L,265000,N28NX,E09000003,{BC8936BB-3145-0E2C-E053-6C04A8C0DBF4},16190352,44,2,12,52,81,England and Wales: 1983-1990
E09000003,Barnet,6024.590164,2020,2020/12/21,S,F,735000,EN55LU,E09000003,{BC8936BB-C680-0E2C-E053-6C04A8C0DBF4},16174011,122,5,11,56,82,England and Wales: 1930-1949
E09000015,Harrow,6024.590164,2020,2020/12/11,S,F,735000,HA71PE,E09000015,{BC8936BB-C7CC-0E2C-E053-6C04A8C0DBF4},17354392,122,5,11,68,82,England and Wales: 1930-1949
E09000011,Greenwich,6024.691358,2020,2020/12/11,T,F,488000,SE91SE,E09000011,{BA558B33-2962-76EF-E053-6B04A8C0B4B7},17027786,81,5,12,68,86,England and Wales: 1900-1929
E09000017,Hillingdon,6028.037383,2020,2020/12/14,S,F,645000,HA46DZ,E09000017,{BC8936BB-C2E6-0E2C-E053-6C04A8C0DBF4},17498111,107,6,11,59,85,England and Wales: 1930-1949
E09000010,Enfield,6028.037383,2020,2020/12/10,S,F,645000,EN29AW,E09000010,{BA558B32-D22D-76EF-E053-6B04A8C0B4B7},16938416,107,4,11,60,80,England and Wales: 1900-1929
E09000029,Sutton,6028.169014,2020,2020/12/4,T,F,428000,SM11QW,E09000029,{BC8936BB-E818-0E2C-E053-6C04A8C0DBF4},18551686,71,4,12,68,88,England and Wales: 1900-1929
E09000030,Tower Hamlets,6029.411765,2020,2020/12/15,F,L,410000,E12NP,E09000030,{BA558B32-6D8B-76EF-E053-6B04A8C0B4B7},18686159,68,4,11,70,73,England and Wales: 1967-1975
E09000023,Lewisham,6030.534351,2020,2020/12/18,T,F,790000,SE41RH,E09000023,{BC8936BB-2E67-0E2C-E053-6C04A8C0DBF4},18026034,131,6,12,73,83,England and Wales: 1900-1929
E09000015,Harrow,6032.786885,2020,2020/12/18,F,L,368000,HA11SB,E09000015,{BC8936BB-C6C8-0E2C-E053-6C04A8C0DBF4},17366274,61,3,11,50,62,England and Wales: 1900-1929
E09000025,Newham,6033.898305,2020,2020/12/1,T,F,356000,E66AF,E09000025,{BC8936BB-7297-0E2C-E053-6C04A8C0DBF4},18235190,59,4,12,59,89,England and Wales: 1900-1929
E09000023,Lewisham,6034.482759,2020,2020/12/18,T,F,700000,SE108AG,E09000023,{BC8936BB-2E77-0E2C-E053-6C04A8C0DBF4},18036951,116,5,12,64,86,England and Wales: before 1900
E09000016,Havering,6034.482759,2020,2020/12/16,S,F,700000,RM126HD,E09000016,{BC8936BB-7157-0E2C-E053-6C04A8C0DBF4},17405691,116,5,11,55,78,England and Wales: 1930-1949
E09000027,Richmond upon Thames,6034.482759,2020,2020/12/4,S,F,875000,TW122JS,E09000027,{BA558B32-F60A-76EF-E053-6B04A8C0B4B7},18372377,145,7,11,66,80,England and Wales: 1900-1929
E09000028,Southwark,6035.344828,2020,2020/12/18,F,L,350050,SE57QS,E09000028,{BC8936BC-0370-0E2C-E053-6C04A8C0DBF4},18484333,58,2,12,38,68,England and Wales: 1900-1929
E09000010,Enfield,6035.714286,2020,2020/12/16,F,L,422500,EN49LT,E09000010,{BC8936BB-7126-0E2C-E053-6C04A8C0DBF4},16902426,70,4,11,68,77,England and Wales: 1950-1966
E09000012,Hackney,6035.714286,2020,2020/12/4,F,L,422500,N167UJ,E09000012,{B82222EC-B7CA-6691-E053-6B04A8C02FB2},17098914,70,4,11,66,79,England and Wales: 1930-1949
E09000032,Wandsworth,6036.585366,2020,2020/12/3,T,F,1485000,SW128SL,E09000032,{BA558B32-19B8-76EF-E053-6B04A8C0B4B7},18891947,246,7,11,61,81,England and Wales: 1900-1929
E09000031,Waltham Forest,6037.735849,2020,2020/12/21,S,F,320000,E46XJ,E09000031,{BC8936BB-700E-0E2C-E053-6C04A8C0DBF4},18819756,53,3,11,54,87,England and Wales: 1983-1990
E09000008,Croydon,6037.735849,2020,2020/12/14,D,F,640000,CR51ND,E09000008,{BC8936BB-F73F-0E2C-E053-6C04A8C0DBF4},16720992,106,6,11,60,82,England and Wales: 1930-1949
E09000011,Greenwich,6039.325843,2020,2020/12/18,S,F,537500,SE77QL,E09000011,{BC8936BB-B43D-0E2C-E053-6C04A8C0DBF4},16990461,89,5,11,58,87,England and Wales: 1900-1929
E09000003,Barnet,6040.816327,2020,2020/12/18,T,F,592000,N200QX,E09000003,{BA558B32-D810-76EF-E053-6B04A8C0B4B7},16177557,98,5,11,72,87,England and Wales: 1900-1929
E09000017,Hillingdon,6041.620049,2020,2020/12/2,F,L,270000,UB109AG,E09000017,{BA558B32-1BFF-76EF-E053-6B04A8C0B4B7},17553376,44.69,3,11,63,77,England and Wales: 1930-1949
E09000008,Croydon,6041.666667,2020,2020/12/21,T,F,290000,CR04US,E09000008,{BC8936BB-E822-0E2C-E053-6C04A8C0DBF4},16621321,48,3,12,66,87,England and Wales: 1991-1995
E09000018,Hounslow,6041.666667,2020,2020/12/4,D,F,725000,TW45LE,E09000018,{BA558B32-D383-76EF-E053-6B04A8C0B4B7},17577607,120,7,12,55,79,England and Wales: 1930-1949
E09000010,Enfield,6042.253521,2020,2020/12/11,S,F,429000,N90LE,E09000010,{BC8936BB-7107-0E2C-E053-6C04A8C0DBF4},16874875,71,5,11,54,80,England and Wales: 1930-1949
E09000026,Redbridge,6043.956044,2020,2020/12/4,T,F,550000,IG87ND,E09000026,{BC8936BB-70D1-0E2C-E053-6C04A8C0DBF4},18328042,91,4,11,60,78,England and Wales: 1900-1929
E09000027,Richmond upon Thames,6046.511628,2020,2020/12/18,T,F,260000,TW123XP,E09000027,{BC8936BB-E666-0E2C-E053-6C04A8C0DBF4},18385705,43,1,12,69,90,England and Wales: 1976-1982
E09000022,Lambeth,6046.511628,2020,2020/12/8,T,F,780000,SE279NA,E09000022,{BA558B32-FE4A-76EF-E053-6B04A8C0B4B7},17904878,129,6,12,69,83,England and Wales: 1930-1949
E09000018,Hounslow,6048.387097,2020,2020/12/11,S,F,525000,TW32EY,E09000018,{BA558B32-D198-76EF-E053-6B04A8C0B4B7},17629069,86.8,7,11,58,61,England and Wales: 1900-1929
E09000004,Bexley,6050,2020,2020/12/21,S,F,363000,DA144PU,E09000004,{BC8936BB-A044-0E2C-E053-6C04A8C0DBF4},16281456,60,3,12,67,87,England and Wales: 1950-1966
E09000017,Hillingdon,6052.631579,2020,2020/12/18,S,F,460000,HA52PT,E09000017,{BC8936BB-C46C-0E2C-E053-6C04A8C0DBF4},17530887,76,4,11,60,85,England and Wales: 1930-1949
E09000008,Croydon,6052.631579,2020,2020/12/18,S,F,460000,CR85NW,E09000008,{BC8936BB-E82F-0E2C-E053-6C04A8C0DBF4},16719546,76,4,11,45,87,England and Wales: 1930-1949
E09000006,Bromley,6052.631579,2020,2020/12/9,S,F,575000,BR29DP,E09000006,{BC8936BB-9EF8-0E2C-E053-6C04A8C0DBF4},16503347,95,5,11,59,78,England and Wales: 1950-1966
E09000018,Hounslow,6052.96343,2020,2020/12/11,F,L,480000,TW80BP,E09000018,{BC8936BB-2FA8-0E2C-E053-6C04A8C0DBF4},17591146,79.3,3,11,83,85,England and Wales: 2003-2006
E09000029,Sutton,6055.045872,2020,2020/12/4,S,F,660000,SM60TA,E09000029,{BA558B33-139D-76EF-E053-6B04A8C0B4B7},18571854,109,6,11,62,85,England and Wales: 1930-1949
E09000009,Ealing,6060.606061,2020,2020/12/18,S,F,600000,UB69QX,E09000009,{BA558B32-F61C-76EF-E053-6B04A8C0B4B7},16740361,99,5,11,59,86,England and Wales: 1930-1949
E09000016,Havering,6060.606061,2020,2020/12/10,S,F,600000,RM142UN,E09000016,{BA558B32-D6C0-76EF-E053-6B04A8C0B4B7},17426875,99,5,12,67,86,England and Wales: 1900-1929
E09000024,Merton,6060.606061,2020,2020/12/3,S,F,800000,SW209DB,E09000024,{BC8936BB-F829-0E2C-E053-6C04A8C0DBF4},18159133,132,5,11,55,81,England and Wales: 1930-1949
E09000006,Bromley,6061.946903,2020,2020/12/11,T,F,685000,BR34SS,E09000006,{BC8936BB-E81C-0E2C-E053-6C04A8C0DBF4},16464783,113,6,12,44,75,England and Wales: 1900-1929
E09000017,Hillingdon,6062.5,2020,2020/12/8,D,F,485000,UB77AP,E09000017,{BA558B32-D711-76EF-E053-6B04A8C0B4B7},17490634,80,50,12,60,83,England and Wales: 1976-1982
E09000029,Sutton,6063.291139,2020,2020/12/15,S,F,479000,SM39LL,E09000029,{BC8936BB-F730-0E2C-E053-6C04A8C0DBF4},18586532,79,4,11,70,86,England and Wales: 1983-1990
E09000023,Lewisham,6063.829787,2020,2020/12/4,F,L,285000,SE136DD,E09000023,{BC8936BC-05F3-0E2C-E053-6C04A8C0DBF4},18043544,47,2,11,71,77,England and Wales: 1900-1929
E09000015,Harrow,6064.814815,2020,2020/12/21,T,F,655000,HA14BL,E09000015,{BC8936BB-C750-0E2C-E053-6C04A8C0DBF4},17370430,108,6,12,69,82,England and Wales: 1930-1949
E09000029,Sutton,6065.454545,2020,2020/12/9,T,F,417000,SM12AU,E09000029,{BA558B32-FE6C-76EF-E053-6B04A8C0B4B7},18596327,68.75,4,11,66,73,England and Wales: 1976-1982
E09000006,Bromley,6065.57377,2020,2020/12/11,F,L,370000,BR20HP,E09000006,{BA558B33-01C1-76EF-E053-6B04A8C0B4B7},16441106,61,3,11,55,65,England and Wales: before 1900
E09000017,Hillingdon,6066.666667,2020,2020/12/3,T,F,455000,UB40NH,E09000017,{BA558B32-D1A4-76EF-E053-6B04A8C0B4B7},17499970,75,4,11,58,82,England and Wales: 1930-1949
E09000011,Greenwich,6067.41573,2020,2020/12/15,S,F,540000,SE92EY,E09000011,{BC8936BB-2E49-0E2C-E053-6C04A8C0DBF4},16981644,89,5,11,44,70,England and Wales: 1930-1949
E09000003,Barnet,6067.961165,2020,2020/12/10,S,F,625000,NW72NT,E09000003,{BA558B32-D18B-76EF-E053-6B04A8C0B4B7},16153036,103,5,11,55,86,England and Wales: 1930-1949
E09000016,Havering,6071.428571,2020,2020/12/11,D,F,425000,RM124TY,E09000016,{BA558B32-6B9A-76EF-E053-6B04A8C0B4B7},17412225,70,4,11,49,81,England and Wales: 1930-1949
E09000003,Barnet,6071.428571,2020,2020/12/11,T,F,510000,NW21SR,E09000003,{BA558B32-D913-76EF-E053-6B04A8C0B4B7},16132144,84,6,11,75,87,England and Wales: 1996-2002
E09000029,Sutton,6074.712644,2020,2020/12/4,S,F,528500,SM12HT,E09000029,{BA558B33-1619-76EF-E053-6B04A8C0B4B7},18550204,87,5,11,74,88,England and Wales: 1930-1949
E09000033,Westminster,6076.260763,2020,2020/12/4,F,L,494000,W91UT,E09000033,{BA558B32-D9B3-76EF-E053-6B04A8C0B4B7},19038441,81.3,4,11,72,72,England and Wales: 1950-1966
E09000014,Haringey,6076.470588,2020,2020/12/11,T,F,516500,N179DD,E09000014,{BC8936BB-C6F1-0E2C-E053-6C04A8C0DBF4},17243761,85,5,12,63,85,England and Wales: 1900-1929
E09000023,Lewisham,6076.923077,2020,2020/12/17,T,F,553000,SE64EW,E09000023,{BC8936BB-B3D6-0E2C-E053-6C04A8C0DBF4},18044401,91,5,12,70,89,England and Wales: 1900-1929
E09000021,Kingston upon Thames,6076.923077,2020,2020/12/17,F,L,395000,KT58QH,E09000021,{BA558B33-01B4-76EF-E053-6B04A8C0B4B7},17819579,65,3,11,58,61,England and Wales: 1996-2002
E09000032,Wandsworth,6077.348066,2020,2020/12/11,T,F,1100000,SW183EH,E09000032,{BC8936BB-E5DD-0E2C-E053-6C04A8C0DBF4},18958657,181,6,11,62,78,England and Wales: before 1900
E09000027,Richmond upon Thames,6078.431373,2020,2020/12/18,T,F,620000,TW123DL,E09000027,{BC8936BC-04D1-0E2C-E053-6C04A8C0DBF4},18401776,102,5,11,69,79,England and Wales: 1950-1966
E09000006,Bromley,6079.027356,2020,2020/12/3,D,F,2000000,BR75LB,E09000006,{BC8936BB-E60B-0E2C-E053-6C04A8C0DBF4},16511829,329,10,11,63,79,England and Wales: before 1900
E09000011,Greenwich,6081.395349,2020,2020/12/14,S,F,523000,SE77DD,E09000011,{BA558B32-19D9-76EF-E053-6B04A8C0B4B7},16980680,86,5,11,65,87,England and Wales: 1930-1949
E09000017,Hillingdon,6082.474227,2020,2020/12/15,S,F,590000,UB108PN,E09000017,{BA558B32-D1DC-76EF-E053-6B04A8C0B4B7},17469675,97,6,11,62,81,England and Wales: 1930-1949
E09000015,Harrow,6083.333333,2020,2020/12/17,T,F,547500,HA74SR,E09000015,{BC8936BB-C7EC-0E2C-E053-6C04A8C0DBF4},17378107,90,5,11,70,85,England and Wales: 1950-1966
E09000009,Ealing,6086.956522,2020,2020/12/4,F,L,420000,W39AH,E09000009,{BA558B32-1BC7-76EF-E053-6B04A8C0B4B7},16757375,69,4,12,78,80,England and Wales: 1950-1966
E09000032,Wandsworth,6086.956522,2020,2020/12/1,F,L,700000,SW179HD,E09000032,{BA558B33-2806-76EF-E053-6B04A8C0B4B7},18925119,115,6,11,63,80,England and Wales: 1900-1929
E09000008,Croydon,6089.74359,2020,2020/12/17,T,F,475000,SE254JZ,E09000008,{BC8936BB-E4FC-0E2C-E053-6C04A8C0DBF4},16716933,78,4,12,64,84,England and Wales: 1900-1929
E09000006,Bromley,6089.74359,2020,2020/12/16,S,F,475000,TN163LY,E09000006,{BC8936BB-E7C3-0E2C-E053-6C04A8C0DBF4},16467621,78,4,11,65,87,England and Wales: 1900-1929
E09000028,Southwark,6089.74359,2020,2020/12/3,F,L,285000,SE156QD,E09000028,{BC8936BC-03A0-0E2C-E053-6C04A8C0DBF4},18495662,46.8,2,11,77,78,England and Wales: 1950-1966
E09000026,Redbridge,6090.909091,2020,2020/12/7,F,L,335000,E181JA,E09000026,{BC8936BB-39F6-0E2C-E053-6C04A8C0DBF4},18299919,55,3,11,68,76,England and Wales: 1900-1929
E09000010,Enfield,6092.436975,2020,2020/12/11,T,F,725000,N135PW,E09000010,{BC8936BB-C8CA-0E2C-E053-6C04A8C0DBF4},16946832,119,6,11,64,86,England and Wales: 1900-1929
E09000008,Croydon,6093.75,2020,2020/12/22,F,L,292500,SE254BJ,E09000008,{BC8936BB-F7B9-0E2C-E053-6C04A8C0DBF4},16678887,48,3,11,75,77,England and Wales: 1967-1975
E09000003,Barnet,6094.339623,2020,2020/12/15,T,F,646000,N102HX,E09000003,{BA558B32-D71A-76EF-E053-6B04A8C0B4B7},16137209,106,4,11,59,80,England and Wales: 1900-1929
E09000027,Richmond upon Thames,6094.674556,2020,2020/12/4,S,F,1030000,TW11EL,E09000027,{BA558B32-D1A1-76EF-E053-6B04A8C0B4B7},18414756,169,5,12,76,83,England and Wales: 1950-1966
E09000005,Brent,6095.744681,2020,2020/12/15,S,F,573000,HA98RZ,E09000005,{BA558B32-D6FC-76EF-E053-6B04A8C0B4B7},16357006,94,4,11,56,79,England and Wales: 1900-1929
E09000021,Kingston upon Thames,6095.890411,2020,2020/12/10,F,L,445000,KT66DB,E09000021,{BA558B32-FF6A-76EF-E053-6B04A8C0B4B7},17842883,73,3,12,72,74,England and Wales: 1976-1982
E09000003,Barnet,6095.890411,2020,2020/12/9,F,L,445000,EN48XB,E09000003,{BC8936BB-339E-0E2C-E053-6C04A8C0DBF4},16186452,73,3,12,70,74,England and Wales: 1930-1949
E09000011,Greenwich,6097.560976,2020,2020/12/18,F,L,250000,SE181NT,E09000011,{BC8936BC-04AA-0E2C-E053-6C04A8C0DBF4},16969407,41,2,11,67,76,England and Wales: before 1900
E09000006,Bromley,6097.560976,2020,2020/12/1,T,F,500000,BR33SB,E09000006,{BA558B33-01D8-76EF-E053-6B04A8C0B4B7},16459973,82,5,11,52,83,England and Wales: 1930-1949
E09000031,Waltham Forest,6097.826087,2020,2020/12/18,T,F,561000,E152AZ,E09000031,{BC8936BB-C6A6-0E2C-E053-6C04A8C0DBF4},18733199,92,4,12,47,84,England and Wales: 1900-1929
E09000003,Barnet,6099.264706,2020,2020/12/3,S,F,829500,N120DN,E09000003,{BA558B32-D1FD-76EF-E053-6B04A8C0B4B7},16199157,136,6,11,64,84,England and Wales: 1930-1949
E09000025,Newham,6100,2020,2020/12/14,F,L,305000,E161YU,E09000025,{BC8936BC-060D-0E2C-E053-6C04A8C0DBF4},18255793,50,,11,84,84,NO DATA!
E09000003,Barnet,6100,2020,2020/12/9,F,L,305000,EN48DE,E09000003,{BA558B32-1CD8-76EF-E053-6B04A8C0B4B7},16181538,50,3,11,76,78,England and Wales: 1976-1982
E09000025,Newham,6101.010101,2020,2020/12/11,T,L,604000,E161TZ,E09000025,{BA558B32-6D34-76EF-E053-6B04A8C0B4B7},18187976,99,4,11,71,84,England and Wales: 1996-2002
E09000006,Bromley,6101.694915,2020,2020/12/14,S,F,360000,BR54JZ,E09000006,{BC8936BB-E5FF-0E2C-E053-6C04A8C0DBF4},16421930,59,3,11,54,88,England and Wales: 1900-1929
E09000006,Bromley,6104.651163,2020,2020/12/11,S,F,525000,BR76BY,E09000006,{BC8936BB-E584-0E2C-E053-6C04A8C0DBF4},16473383,86,4,11,49,82,England and Wales: 1930-1949
E09000010,Enfield,6104.651163,2020,2020/12/4,T,F,525000,N144QJ,E09000010,{BA558B32-6C16-76EF-E053-6B04A8C0B4B7},16885790,86,5,11,64,86,England and Wales: 1930-1949
E09000003,Barnet,6104.982883,2020,2020/12/17,T,F,642000,EN55HS,E09000003,{BC8936BB-C737-0E2C-E053-6C04A8C0DBF4},16202752,105.16,6,12,56,63,England and Wales: before 1900
E09000008,Croydon,6105.263158,2020,2020/12/11,F,L,348000,CR27FR,E09000008,{BA558B33-0402-76EF-E053-6B04A8C0B4B7},16690802,57,,11,83,83,NO DATA!
E09000022,Lambeth,6108.108108,2020,2020/12/8,F,L,452000,SW166AN,E09000022,{BA558B33-2636-76EF-E053-6B04A8C0B4B7},17908306,74,3,12,66,80,England and Wales: 1900-1929
E09000022,Lambeth,6111.111111,2020,2020/12/17,F,L,440000,SE218RQ,E09000022,{BC8936BC-0635-0E2C-E053-6C04A8C0DBF4},17902800,72,4,12,62,76,England and Wales: 1950-1966
E09000029,Sutton,6111.111111,2020,2020/12/15,F,L,275000,SM52AZ,E09000029,{BC8936BB-E637-0E2C-E053-6C04A8C0DBF4},18551450,45,3,12,69,78,England and Wales: 1930-1949
E09000011,Greenwich,6111.111111,2020,2020/12/15,S,F,495000,BR76DR,E09000011,{BC8936BB-E5D4-0E2C-E053-6C04A8C0DBF4},17030073,81,4,11,59,82,England and Wales: 1930-1949
E09000006,Bromley,6111.111111,2020,2020/12/11,T,F,605000,BR31LS,E09000006,{BC8936BB-E62E-0E2C-E053-6C04A8C0DBF4},16476951,99,5,11,72,85,England and Wales: 1950-1966
E09000028,Southwark,6111.111111,2020,2020/12/3,T,F,1045000,SE153BX,E09000028,{BC8936BB-E510-0E2C-E053-6C04A8C0DBF4},18488231,171,7,11,59,81,England and Wales: 1900-1929
E09000015,Harrow,6116.27907,2020,2020/12/4,F,L,263000,HA29PH,E09000015,{BC8936BB-C92D-0E2C-E053-6C04A8C0DBF4},17329499,43,2,11,72,77,England and Wales: 1930-1949
E09000026,Redbridge,6116.504854,2020,2020/12/14,T,F,630000,IG87AG,E09000026,{BC8936BB-727E-0E2C-E053-6C04A8C0DBF4},18290804,103,5,11,67,87,England and Wales: 1900-1929
E09000005,Brent,6117.647059,2020,2020/12/17,F,L,312000,NW67XD,E09000005,{BC8936BB-C887-0E2C-E053-6C04A8C0DBF4},16393254,51,2,11,64,67,England and Wales: 1967-1975
E09000015,Harrow,6118.421053,2020,2020/12/4,T,F,930000,HA54QG,E09000015,{BA558B32-1BB2-76EF-E053-6B04A8C0B4B7},17376276,152,7,11,72,86,England and Wales: 1930-1949
E09000006,Bromley,6119.402985,2020,2020/12/10,S,F,820000,BR34PZ,E09000006,{BC8936BB-E7FF-0E2C-E053-6C04A8C0DBF4},16500958,134,5,11,55,75,England and Wales: 1900-1929
E09000022,Lambeth,6120.689655,2020,2020/12/14,F,L,710000,SE59RQ,E09000022,{BC8936BC-064A-0E2C-E053-6C04A8C0DBF4},17884215,116,6,11,64,78,England and Wales: before 1900
E09000015,Harrow,6122.44898,2020,2020/12/16,S,F,600000,HA36RZ,E09000015,{BA558B32-D772-76EF-E053-6B04A8C0B4B7},17331712,98,6,11,56,81,England and Wales: 1930-1949
E09000003,Barnet,6122.44898,2020,2020/12/11,F,L,300000,EN55HS,E09000003,{BA558B32-1C90-76EF-E053-6B04A8C0B4B7},16230192,49,3,11,72,77,England and Wales: 1983-1990
E09000015,Harrow,6125,2020,2020/12/11,T,F,490000,HA37JS,E09000015,{BC8936BB-C320-0E2C-E053-6C04A8C0DBF4},17354351,80,5,11,65,89,England and Wales: 1930-1949
E09000004,Bexley,6125,2020,2020/12/1,D,F,490000,DA175RL,E09000004,{BC8936BB-E787-0E2C-E053-6C04A8C0DBF4},16252340,80,4,11,66,84,England and Wales: 1983-1990
E09000024,Merton,6127.45098,2020,2020/12/4,D,F,625000,SW209AQ,E09000024,{BC8936BC-0300-0E2C-E053-6C04A8C0DBF4},18139450,102,5,11,57,79,England and Wales: 1930-1949
E09000027,Richmond upon Thames,6127.45098,2020,2020/12/2,T,F,625000,TW118SY,E09000027,{BC8936BB-C354-0E2C-E053-6C04A8C0DBF4},18400422,102,4,11,46,75,England and Wales: 1900-1929
E09000029,Sutton,6128.061224,2020,2020/12/8,S,F,600550,SM14JX,E09000029,{BC8936BB-F667-0E2C-E053-6C04A8C0DBF4},18588168,98,2,12,53,80,England and Wales: 1900-1929
E09000028,Southwark,6133.333333,2020,2020/12/15,F,L,460000,SE152DW,E09000028,{BC8936BC-0872-0E2C-E053-6C04A8C0DBF4},18423254,75,4,11,75,80,England and Wales: 1930-1949
